Beautiful Soup,Lxml,Regular expressions
3.0601351261138916,0.5147840976715088,0.37708497047424316
3.0956950187683105,0.5205340385437012,0.38042593002319336
3.131458044052124,0.5256710052490234,0.3837580680847168
3.1606550216674805,0.531728982925415,0.38817405700683594
3.2024240493774414,0.5409660339355469,0.3922109603881836
3.2427589893341064,0.5470550060272217,0.3955399990081787
3.2863481044769287,0.5521531105041504,0.3997960090637207
3.3229761123657227,0.557265043258667,0.40453100204467773
3.351469039916992,0.5622940063476562,0.40856194496154785
3.39497709274292,0.5716941356658936,0.41246604919433594
3.4263319969177246,0.5782010555267334,0.41702795028686523
3.463029146194458,0.5832281112670898,0.4210550785064697
3.4988491535186768,0.5888280868530273,0.42714405059814453
3.533780097961426,0.5939691066741943,0.4317960739135742
3.565416097640991,0.5990591049194336,0.4354701042175293
3.60762095451355,0.6041021347045898,0.4389069080352783
3.6350250244140625,0.609234094619751,0.4422330856323242
3.668020009994507,0.6184520721435547,0.4456601142883301
3.6960079669952393,0.6251120567321777,0.448991060256958
3.7234370708465576,0.6301519870758057,0.4525139331817627
3.7508301734924316,0.635667085647583,0.4586179256439209
3.7783360481262207,0.6449670791625977,0.4643549919128418
3.8057971000671387,0.6511969566345215,0.46865010261535645
3.83343505859375,0.6563880443572998,0.47251200675964355
3.864078998565674,0.6618750095367432,0.4758579730987549
3.8918919563293457,0.6670160293579102,0.47933197021484375
3.919188976287842,0.676422119140625,0.4826691150665283
3.9521851539611816,0.6831009387969971,0.4864649772644043
3.979614019393921,0.6891810894012451,0.4899330139160156
4.006868124008179,0.6942479610443115,0.49343204498291016
4.034369945526123,0.6992900371551514,0.4971330165863037
4.06724214553833,0.7043540477752686,0.5007059574127197
4.102344036102295,0.7095019817352295,0.5070590972900391
4.130017042160034,0.7145740985870361,0.5115289688110352
4.157328128814697,0.7195861339569092,0.5149750709533691
4.184725999832153,0.7246639728546143,0.518359899520874
4.212175130844116,0.7297170162200928,0.5245029926300049
4.2414281368255615,0.7347190380096436,0.530601978302002
4.26860499382019,0.7403030395507812,0.537290096282959
4.296511173248291,0.7453551292419434,0.5457260608673096
4.324581146240234,0.7503950595855713,0.5512290000915527
4.362687110900879,0.755547046661377,0.555959939956665
4.391484975814819,0.7610931396484375,0.5598089694976807
4.4188690185546875,0.766395092010498,0.5640859603881836
4.456799030303955,0.7714159488677979,0.5694890022277832
4.485298156738281,0.7765750885009766,0.5735061168670654
4.5125110149383545,0.781588077545166,0.5797200202941895
4.539906024932861,0.7869319915771484,0.5845820903778076
4.567223072052002,0.7920739650726318,0.5886209011077881
4.594664096832275,0.7971329689025879,0.5919640064239502
4.6251771450042725,0.802170991897583,0.5953049659729004
4.652379035949707,0.8072509765625,0.602229118347168
4.682557106018066,0.8145020008087158,0.6072189807891846
4.712679147720337,0.8227329254150391,0.6112959384918213
4.745603084564209,0.8283851146697998,0.6146399974822998
4.773000001907349,0.833388090133667,0.6179769039154053
4.800198078155518,0.8386669158935547,0.6214559078216553
4.83223295211792,0.8438160419464111,0.6247808933258057
4.862884998321533,0.8489129543304443,0.6281099319458008
4.890501022338867,0.8539271354675293,0.6314830780029297
4.917675018310547,0.8595290184020996,0.6348690986633301
4.946304082870483,0.8685331344604492,0.6387720108032227
4.974184036254883,0.87477707862854,0.6421298980712891
5.004625082015991,0.8798520565032959,0.6456410884857178
5.032188177108765,0.8849270343780518,0.6493721008300781
5.062078952789307,0.8906171321868896,0.6530330181121826
5.097170114517212,0.8957741260528564,0.6576879024505615
5.127639055252075,0.9008190631866455,0.6611289978027344
5.155550003051758,0.9059109687805176,0.6645030975341797
5.183355093002319,0.9109630584716797,0.6678290367126465
5.21059513092041,0.9160139560699463,0.6718990802764893
5.238533020019531,0.9210679531097412,0.675246000289917
5.265800952911377,0.9261620044708252,0.678704023361206
5.298577070236206,0.9311621189117432,0.6821389198303223
5.326148986816406,0.9367589950561523,0.6857609748840332
5.35993504524231,0.9423120021820068,0.6922609806060791
5.394876003265381,0.9474949836730957,0.6978120803833008
5.426344156265259,0.9525089263916016,0.70290207862854
5.456587076187134,0.9576339721679688,0.7065620422363281
5.4841389656066895,0.9628429412841797,0.7098948955535889
5.511504173278809,0.9680910110473633,0.7135300636291504
5.538956165313721,0.9731781482696533,0.7171680927276611
5.566558122634888,0.9782121181488037,0.721113920211792
5.594588994979858,0.9832861423492432,0.7244510650634766
5.629141092300415,0.9887440204620361,0.7278640270233154
5.668498992919922,0.9940400123596191,0.7311890125274658
5.695968151092529,0.9991340637207031,0.7346019744873047
5.723575115203857,1.0044519901275635,0.7382299900054932
5.75078010559082,1.0096030235290527,0.7415680885314941
5.778195142745972,1.0147099494934082,0.7448821067810059
5.805328130722046,1.0197479724884033,0.7482531070709229
5.83266806602478,1.0248451232910156,0.7519569396972656
5.860331058502197,1.0298690795898438,0.7568600177764893
5.8880109786987305,1.0350451469421387,0.7602009773254395
5.917770147323608,1.0402181148529053,0.7636299133300781
5.951636075973511,1.045470952987671,0.7671000957489014
5.984506130218506,1.0505430698394775,0.772536039352417
6.012004137039185,1.055544137954712,0.7788300514221191
6.039798974990845,1.0606920719146729,0.7833080291748047
6.067430019378662,1.0656940937042236,0.7868781089782715
6.100345134735107,1.0707759857177734,0.7902231216430664
6.128154993057251,1.0759949684143066,0.7935481071472168
6.155384063720703,1.081054925918579,0.796921968460083
6.185646057128906,1.0877671241760254,0.8002500534057617
6.212818145751953,1.0962059497833252,0.8048510551452637
6.2453789710998535,1.1020159721374512,0.811211109161377
6.2732930183410645,1.1071491241455078,0.8158769607543945
6.300822019577026,1.1123380661010742,0.8200321197509766
6.328175067901611,1.1174111366271973,0.8265180587768555
6.359375,1.1225180625915527,0.8314599990844727
6.3891379833221436,1.1275789737701416,0.8352980613708496
6.418806076049805,1.1326260566711426,0.8403539657592773
6.446249961853027,1.1381030082702637,0.8461689949035645
6.4740071296691895,1.1434171199798584,0.8506491184234619
6.501219987869263,1.1485021114349365,0.8546628952026367
6.52867317199707,1.1535661220550537,0.8584339618682861
6.555710077285767,1.1587800979614258,0.8623690605163574
6.583299160003662,1.1638610363006592,0.8668959140777588
6.610636949539185,1.168968915939331,0.8708839416503906
6.643541097640991,1.174133062362671,0.8751931190490723
6.673868179321289,1.1791911125183105,0.8793380260467529
6.701236009597778,1.1842889785766602,0.8852629661560059
6.733803987503052,1.1902549266815186,0.8901660442352295
6.76150107383728,1.1981680393218994,0.8935830593109131
6.78895115852356,1.2034940719604492,0.897454023361206
6.8160560131073,1.208648920059204,0.9007899761199951
6.843646049499512,1.2138609886169434,0.9057168960571289
6.870862007141113,1.2189409732818604,0.9117579460144043
6.9012610912323,1.2240030765533447,0.9161839485168457
6.928873062133789,1.2290611267089844,0.9209179878234863
6.955995082855225,1.2340869903564453,0.926285982131958
6.983410120010376,1.2395830154418945,0.9309709072113037
7.011675119400024,1.244710922241211,0.9347529411315918
7.0408220291137695,1.2497451305389404,0.9381699562072754
7.068120002746582,1.2548069953918457,0.9415140151977539
7.095981121063232,1.2598960399627686,0.945059061050415
7.123811960220337,1.2650139331817627,0.94840407371521
7.154140949249268,1.2700419425964355,0.9523179531097412
7.181694984436035,1.275118112564087,0.9558060169219971
7.2089879512786865,1.2802000045776367,0.9591879844665527
7.236695051193237,1.285386085510254,0.9629430770874023
7.264125108718872,1.2905571460723877,0.9662759304046631
7.2915120124816895,1.2956111431121826,0.9696099758148193
7.321582078933716,1.3006041049957275,0.9732339382171631
7.355412006378174,1.305860996246338,0.9766950607299805
7.388949155807495,1.310878038406372,0.9800879955291748
7.4193150997161865,1.3159890174865723,0.9835278987884521
7.4521400928497314,1.32100510597229,0.9869399070739746
7.479722023010254,1.326220989227295,0.990523099899292
7.50698709487915,1.3312771320343018,0.9943740367889404
7.534511089324951,1.3367059230804443,0.997715950012207
7.561661005020142,1.3420209884643555,1.0010778903961182
7.589343070983887,1.3470821380615234,1.00484299659729
7.616615056991577,1.3521389961242676,1.0082600116729736
7.647004127502441,1.3572449684143066,1.0116829872131348
7.674604177474976,1.3622751235961914,1.0150210857391357
7.701588153839111,1.3674089908599854,1.0183489322662354
7.729149103164673,1.3724400997161865,1.0218720436096191
7.765336036682129,1.3779280185699463,1.0253350734710693
7.793358087539673,1.3830089569091797,1.0286750793457031
7.821163177490234,1.3918631076812744,1.0320401191711426
7.850890159606934,1.400918960571289,1.0357410907745361
7.878831148147583,1.4067680835723877,1.041975975036621
7.909091949462891,1.413558006286621,1.0469729900360107
7.936540126800537,1.4202470779418945,1.0509319305419922
7.963943958282471,1.4261889457702637,1.0565290451049805
7.991356134414673,1.4336321353912354,1.0606920719146729
8.018764019012451,1.4402720928192139,1.0640320777893066
8.04625916481018,1.446882963180542,1.0673680305480957
8.07359004020691,1.455146074295044,1.071782112121582
8.103602170944214,1.462677001953125,1.078179121017456
8.135737180709839,1.4687979221343994,1.0828120708465576
8.167116165161133,1.474761962890625,1.0865769386291504
8.200499057769775,1.4804389476776123,1.0931129455566406
8.233519077301025,1.4864530563354492,1.0982210636138916
8.26220417022705,1.4924211502075195,1.1024370193481445
8.294615030288696,1.4981141090393066,1.1058831214904785
8.327829122543335,1.5047681331634521,1.109299898147583
8.355955123901367,1.5105819702148438,1.1127209663391113
8.389922142028809,1.5166420936584473,1.1160609722137451
8.420825958251953,1.5225889682769775,1.1200809478759766
8.462953090667725,1.5283560752868652,1.1234440803527832
8.495712041854858,1.5340149402618408,1.1267828941345215
8.526362180709839,1.540658950805664,1.1302731037139893
8.55742597579956,1.546424150466919,1.1336328983306885
8.590865135192871,1.5525460243225098,1.137336015701294
8.618697166442871,1.558941125869751,1.1413071155548096
8.647780179977417,1.5658681392669678,1.1446549892425537
8.675672054290771,1.5746219158172607,1.1490249633789062
8.702875137329102,1.5851390361785889,1.1558940410614014
8.73325800895691,1.5938160419464111,1.1615118980407715
8.766322135925293,1.5997340679168701,1.1658530235290527
8.7954740524292,1.6062231063842773,1.1691789627075195
8.822860956192017,1.6120691299438477,1.1751649379730225
8.850340127944946,1.618149995803833,1.1806550025939941
8.877954959869385,1.6243500709533691,1.1848831176757812
8.905598163604736,1.6300849914550781,1.188326120376587
8.938560009002686,1.6360430717468262,1.1916561126708984
8.965764045715332,1.6423559188842773,1.1949899196624756
8.996238946914673,1.6482789516448975,1.198319911956787
9.023834943771362,1.6556580066680908,1.2018940448760986
9.051049947738647,1.6617660522460938,1.2054879665374756
9.078657150268555,1.6677930355072021,1.2088301181793213
9.105767011642456,1.674147129058838,1.212256908416748
9.133532047271729,1.6814589500427246,1.2155969142913818
9.161499977111816,1.6876790523529053,1.218916893005371
9.194705963134766,1.694291114807129,1.2246129512786865
9.226737022399902,1.7001259326934814,1.2302179336547852
9.256278991699219,1.7061960697174072,1.2345390319824219
9.284037113189697,1.7119081020355225,1.239393949508667
9.311225175857544,1.7179131507873535,1.2456040382385254
9.338680982589722,1.7236690521240234,1.2501389980316162
9.366812944412231,1.7297699451446533,1.2540290355682373
9.403423070907593,1.7364001274108887,1.2573719024658203
9.440207958221436,1.74241304397583,1.2607600688934326
9.467436075210571,1.7485151290893555,1.2640879154205322
9.49764609336853,1.754673957824707,1.2674620151519775
9.525479078292847,1.7614960670471191,1.2713019847869873
9.552536964416504,1.7677569389343262,1.2746920585632324
9.580470085144043,1.773447036743164,1.2780170440673828
9.607643127441406,1.7785320281982422,1.281398057937622
9.63532304763794,1.7836620807647705,1.284764051437378
9.662611961364746,1.7887499332427979,1.289841890335083
9.69006609916687,1.7939159870147705,1.2958590984344482
9.719948053359985,1.7989630699157715,1.3003990650177002
9.747431993484497,1.803976058959961,1.3044140338897705
9.778100967407227,1.8092451095581055,1.3083009719848633
9.809378147125244,1.8144140243530273,1.311880111694336
9.845786094665527,1.8194050788879395,1.31575608253479
9.873263120651245,1.8244969844818115,1.3195300102233887
9.901144981384277,1.829538106918335,1.3232369422912598
9.928620100021362,1.8345410823822021,1.326620101928711
9.955799102783203,1.8398211002349854,1.3300530910491943
9.986073970794678,1.8448381423950195,1.3334391117095947
10.01340103149414,1.8498830795288086,1.337162971496582
10.045439958572388,1.8548760414123535,1.3436639308929443
10.078876972198486,1.8600080013275146,1.348552942276001
10.106196165084839,1.869385004043579,1.352881908416748
10.133563995361328,1.876500129699707,1.3563909530639648
10.16071105003357,1.8816449642181396,1.359724998474121
10.188786029815674,1.8886909484863281,1.3633859157562256
10.216001987457275,1.8971400260925293,1.3667991161346436
10.257394075393677,1.9027519226074219,1.3702490329742432
10.285122156143188,1.90789794921875,1.3739449977874756
10.312302112579346,1.9129350185394287,1.3773388862609863
10.345077991485596,1.9180240631103516,1.3807990550994873
10.37320613861084,1.9231529235839844,1.384169101715088
10.400645971298218,1.928166151046753,1.3878159523010254
10.428303956985474,1.9332151412963867,1.3912019729614258
10.455580949783325,1.9386389255523682,1.3945200443267822
10.48576807975769,1.9437971115112305,1.3978431224822998
10.51292896270752,1.9488170146942139,1.4011669158935547
10.540480136871338,1.9538631439208984,1.4050090312957764
10.567811012268066,1.9589629173278809,1.4083421230316162
10.596034049987793,1.964277982711792,1.411984920501709
10.625627994537354,1.9693379402160645,1.4153149127960205
10.655809164047241,1.9744141101837158,1.4188849925994873
10.683515071868896,1.979444980621338,1.4248239994049072
10.710792064666748,1.984508991241455,1.4304289817810059
10.741127967834473,1.9902520179748535,1.4347620010375977
10.768293142318726,1.9953479766845703,1.438546895980835
10.796215057373047,2.000383138656616,1.4422509670257568
10.824345111846924,2.0054359436035156,1.4455909729003906
10.85160207748413,2.010535955429077,1.4489209651947021
10.87926197052002,2.0156099796295166,1.452436923980713
10.906597137451172,2.0206830501556396,1.4583818912506104
10.9340181350708,2.025754928588867,1.463819980621338
10.967890977859497,2.030808925628662,1.4680569171905518
11.003172159194946,2.0361640453338623,1.4731030464172363
11.030900001525879,2.041477918624878,1.479207992553711
11.058073043823242,2.0465941429138184,1.4837450981140137
11.085529088973999,2.0516300201416016,1.487468957901001
11.112667083740234,2.0567381381988525,1.4908199310302734
11.144826173782349,2.061746120452881,1.494149923324585
11.172332048416138,2.06683611869812,1.49800705909729
11.199695110321045,2.071890115737915,1.5016849040985107
11.23026704788208,2.0770211219787598,1.5052950382232666
11.267691135406494,2.082095146179199,1.5086259841918945
11.296316146850586,2.087707996368408,1.5121650695800781
11.324174165725708,2.0928781032562256,1.5159580707550049
11.351669073104858,2.0979180335998535,1.5193719863891602
11.379760980606079,2.1029419898986816,1.5230960845947266
11.407085180282593,2.1080589294433594,1.5264360904693604
11.435161113739014,2.113374948501587,1.5298049449920654
11.46247911453247,2.1184170246124268,1.5333280563354492
11.489886045455933,2.1234989166259766,1.5368640422821045
11.519827127456665,2.12849497795105,1.540281057357788
11.547398090362549,2.1335580348968506,1.54361891746521
11.57493805885315,2.139068126678467,1.547260046005249
11.60827898979187,2.144196033477783,1.5507490634918213
11.635946035385132,2.1492340564727783,1.5554070472717285
11.66886305809021,2.1542530059814453,1.5617599487304688
11.696603059768677,2.159356117248535,1.5662860870361328
11.729998111724854,2.164412021636963,1.5701220035552979
11.75695013999939,2.1694741249084473,1.5767419338226318
11.787255048751831,2.1745920181274414,1.5818428993225098
11.814538955688477,2.1795990467071533,1.5857620239257812
11.842290163040161,2.18483304977417,1.5917150974273682
11.869335174560547,2.190242052078247,1.5972399711608887
11.90079116821289,2.19533109664917,1.6026990413665771
11.92874813079834,2.200861930847168,1.608992099761963
11.95578908920288,2.206118106842041,1.6141510009765625
11.983304977416992,2.211127996444702,1.6209158897399902
12.01318907737732,2.2162599563598633,1.6280128955841064
12.046107053756714,2.2227139472961426,1.6327650547027588
12.073604106903076,2.2283639907836914,1.6364750862121582
12.101083993911743,2.2335710525512695,1.640078067779541
12.12872314453125,2.2415249347686768,1.6436209678649902
12.15605115890503,2.248012065887451,1.6469409465789795
12.183649063110352,2.2531490325927734,1.6503090858459473
12.210970163345337,2.2582521438598633,1.653994083404541
12.23844313621521,2.263453960418701,1.6573379039764404
12.268471002578735,2.2709970474243164,1.6612260341644287
12.296123027801514,2.2790820598602295,1.665766954421997
12.32347297668457,2.2845969200134277,1.6695361137390137
12.35092806816101,2.2901010513305664,1.6758549213409424
12.38404107093811,2.2951560020446777,1.681225061416626
12.412428140640259,2.3002071380615234,1.6853411197662354
12.440237998962402,2.3054370880126953,1.6892011165618896
12.467529058456421,2.3105380535125732,1.6925809383392334
12.498136043548584,2.3156070709228516,1.695971965789795
12.525813102722168,2.3209619522094727,1.699357032775879
12.552903175354004,2.3260679244995117,1.7038700580596924
12.580602169036865,2.3311100006103516,1.7076880931854248
12.609440088272095,2.336390972137451,1.7111270427703857
12.640239953994751,2.341571092605591,1.715095043182373
12.667571067810059,2.346724033355713,1.7184369564056396
12.695070028305054,2.3517980575561523,1.7236499786376953
12.722591161727905,2.356882095336914,1.7303869724273682
12.752766132354736,2.3619189262390137,1.735032081604004
12.780457019805908,2.3670029640197754,1.7391629219055176
12.807746171951294,2.372035026550293,1.7450039386749268
12.835530996322632,2.377164125442505,1.74959397315979
12.862787961959839,2.3821940422058105,1.753446102142334
12.890473127365112,2.3872570991516113,1.7599880695343018
12.917691946029663,2.392595052719116,1.764983892440796
12.945332050323486,2.3976259231567383,1.7689199447631836
12.97270917892456,2.4026570320129395,1.7746989727020264
13.002974033355713,2.4077799320220947,1.7807140350341797
13.03656005859375,2.4128000736236572,1.785079002380371
13.063775062561035,2.4220900535583496,1.78861403465271
13.091142177581787,2.4317989349365234,1.7919518947601318
13.11849308013916,2.438291072845459,1.7955939769744873
13.145811080932617,2.443448066711426,1.8001070022583008
13.17488408088684,2.4485349655151367,1.8054559230804443
13.20701813697815,2.453536033630371,1.8098509311676025
13.237149000167847,2.458639144897461,1.8132319450378418
13.270207166671753,2.4675121307373047,1.816551923751831
13.297837018966675,2.4746720790863037,1.8200030326843262
13.325592041015625,2.479882001876831,1.8268170356750488
13.358039140701294,2.485028028488159,1.8321399688720703
13.386214971542358,2.490692138671875,1.8360650539398193
13.413599967956543,2.4963619709014893,1.8422739505767822
13.445306062698364,2.501399040222168,1.8476901054382324
13.478400945663452,2.5084121227264404,1.852644920349121
13.508829116821289,2.5168190002441406,1.8590888977050781
13.536983013153076,2.5228769779205322,1.8636410236358643
13.564356088638306,2.527967929840088,1.8678550720214844
13.597475051879883,2.5329880714416504,1.871603012084961
13.625256061553955,2.5383849143981934,1.8765220642089844
13.6564199924469,2.5436630249023438,1.880769968032837
13.684582948684692,2.548686981201172,1.8848669528961182
13.711874008178711,2.553758144378662,1.888869047164917
13.73925495147705,2.558877944946289,1.8922669887542725
13.76925802230835,2.5655620098114014,1.8960230350494385
13.79698395729065,2.5740201473236084,1.8993449211120605
13.82437801361084,2.579817056655884,1.9039819240570068
13.851788997650146,2.584834098815918,1.9102919101715088
13.879309177398682,2.5951719284057617,1.9167358875274658
13.908616065979004,2.6028189659118652,1.9233300685882568
13.94166612625122,2.608138084411621,1.92923903465271
13.968804121017456,2.6164140701293945,1.9337480068206787
13.998725175857544,2.6240551471710205,1.9373970031738281
14.043707132339478,2.6292989253997803,1.9412128925323486
14.076894998550415,2.634361982345581,1.9445440769195557
14.104187965393066,2.639611005783081,1.9478659629821777
14.13663911819458,2.6446969509124756,1.9512550830841064
14.163892030715942,2.6498091220855713,1.9549970626831055
14.191529035568237,2.654818058013916,1.9583399295806885
14.218790054321289,2.660351037979126,1.9617829322814941
14.246634006500244,2.666001081466675,1.9651288986206055
14.274420022964478,2.6711559295654297,1.9684650897979736
14.304707050323486,2.6763949394226074,1.9737839698791504
14.332786083221436,2.6814019680023193,1.9796669483184814
14.35988712310791,2.688554048538208,1.9842219352722168
14.39180612564087,2.698061943054199,1.988826036453247
14.419039964675903,2.705873966217041,1.9958031177520752
14.446742057800293,2.7113659381866455,2.000309944152832
14.474584102630615,2.7163679599761963,2.006082057952881
14.501877069473267,2.725208044052124,2.010298013687134
14.535671949386597,2.7324330806732178,2.0136349201202393
14.566198110580444,2.7377190589904785,2.0170159339904785
14.599809169769287,2.7428650856018066,2.020927906036377
14.632671117782593,2.747873067855835,2.027376890182495
14.659894943237305,2.752882957458496,2.032181978225708
14.692581176757812,2.76193904876709,2.0360450744628906
14.719841957092285,2.7681140899658203,2.0424399375915527
14.747253179550171,2.773221969604492,2.0491390228271484
14.774790048599243,2.7782819271087646,2.0562050342559814
14.804147958755493,2.7833220958709717,2.061368942260742
14.831618070602417,2.788892984390259,2.065423011779785
14.85893702507019,2.7939670085906982,2.0687448978424072
14.886705160140991,2.7989959716796875,2.072277069091797
14.914090156555176,2.8041391372680664,2.0756099224090576
14.941745042800903,2.809246063232422,2.0789310932159424
14.968866109848022,2.81437611579895,2.0822958946228027
14.996679067611694,2.819425106048584,2.0887999534606934
15.02423095703125,2.824492931365967,2.095186948776245
15.05420994758606,2.829538106918335,2.1001009941101074
15.081953048706055,2.83453106880188,2.104175090789795
15.109225034713745,2.8400380611419678,2.107551097869873
15.136813163757324,2.8451030254364014,2.1108999252319336
15.164000034332275,2.8501219749450684,2.1142430305480957
15.19699501991272,2.855165958404541,2.1177029609680176
15.22435712814331,2.860374927520752,2.121546983718872
15.257357120513916,2.8654959201812744,2.124885082244873
15.287700176239014,2.870568037033081,2.1283509731292725
15.315014123916626,2.8756699562072754,2.1317930221557617
15.342468023300171,2.8806779384613037,2.1351161003112793
15.370023012161255,2.886129140853882,2.139064073562622
15.405311107635498,2.891430139541626,2.1428699493408203
15.435784101486206,2.896595001220703,2.146230936050415
15.463058948516846,2.902017116546631,2.1497819423675537
15.491116046905518,2.907125949859619,2.1547670364379883
15.518330097198486,2.912214994430542,2.1612579822540283
15.549824953079224,2.9172329902648926,2.167412042617798
15.577779054641724,2.922269105911255,2.174043893814087
15.605959177017212,2.927380084991455,2.1798150539398193
15.633432149887085,2.932399034500122,2.1842010021209717
15.661026954650879,2.937765121459961,2.188843011856079
15.690274953842163,2.9459309577941895,2.1951990127563477
15.717486143112183,2.9520280361175537,2.1997509002685547
15.745007038116455,2.9571330547332764,2.2037909030914307
15.77259612083435,2.962567090988159,2.2071919441223145
15.802853107452393,2.9677319526672363,2.2105889320373535
15.83517599105835,2.9729020595550537,2.2139201164245605
15.86253309249878,2.9779109954833984,2.217245101928711
15.89326810836792,2.98294997215271,2.2213358879089355
15.926758050918579,2.988208055496216,2.2279739379882812
15.953819990158081,2.9932971000671387,2.2326860427856445
15.981527090072632,2.998387098312378,2.236433982849121
16.008639097213745,3.0034101009368896,2.2430460453033447
16.038609981536865,3.0085110664367676,2.2483060359954834
16.065935134887695,3.013551950454712,2.252531051635742
16.093433141708374,3.0186760425567627,2.256150007247925
16.120682954788208,3.023750066757202,2.2595860958099365
16.15312910079956,3.0287821292877197,2.2629270553588867
16.182544946670532,3.0339601039886475,2.2662529945373535
16.213322162628174,3.0394370555877686,2.2696340084075928
16.240736961364746,3.044546127319336,2.275455951690674
16.26794409751892,3.049571990966797,2.2808830738067627
16.304811000823975,3.054594039916992,2.2850770950317383
16.33243417739868,3.0596940517425537,2.2902801036834717
16.359613180160522,3.0648820400238037,2.2962100505828857
16.39326310157776,3.069972038269043,2.3008251190185547
16.42659306526184,3.075032949447632,2.3053629398345947
